cycle_1_lane	cycle_2_lane	cycle_3_lane	tag_imbalance
16	2	16	0.9343312037483629
16	2	17	1.0907214052341403
16	2	18	1.0684157514965855
16	2	19	1.1671621287167717
16	2	20	1.0050075448044353
16	3	1	0.5936176264661363
16	3	2	0.5544644514148772
16	3	3	0.6742361719456972
16	3	4	0.6973581257161259
16	3	5	0.6178186047458516
16	3	6	0.5156195690805572
16	3	7	0.6782439772659049
16	3	8	0.5692625018279515
16	3	9	0.5946966509754229
16	3	10	0.6355454359698467
16	3	11	0.6976664184330649
16	3	12	0.5100703001756544
16	3	13	0.7194010549772677
16	3	14	0.32232003555977434
16	3	15	0.6484937300812867
16	3	16	0.5746576243743847
16	3	17	0.6708449520593678
16	3	18	0.65712592615558
16	3	19	0.7178595913925725
16	3	20	0.6181268974627906
16	4	1	0.9145301795438198
16	4	2	0.854210609145448
16	4	3	1.0387314996947983
16	4	4	1.074353293237144
16	4	5	0.9518143234514749
16	4	6	0.7943659959943072
16	4	7	1.0449059439088049
16	4	8	0.8770085570125492
16	4	9	0.9161925299091292
16	4	10	0.9791243651672732
16	4	11	1.0748282504843751
16	4	12	0.7858167655441444
16	4	13	1.10831273641418
16	4	14	0.4965678019802979
16	4	15	0.9990725695509868
16	4	16	0.8853203088390965
16	4	17	1.0335069699752544
16	4	18	1.0123713724734624
16	4	19	1.1059379501780238
16	4	20	0.9522892806987061
16	5	1	1.045638387903653
16	5	2	0.9766713272629032
16	5	3	1.1876453670970082
16	5	4	1.2283739462155612
16	5	5	1.0882676340477386
16	5	6	0.908247314343734
16	5	7	1.1947049874775575
16	5	8	1.0027376178987772
16	5	9	1.0475390549291854
16	5	10	1.1194928780386293
16	5	11	1.228916993937142
16	5	12	0.8984724553552813
16	5	13	1.267201858308582
16	5	14	0.56775639291263
16	5	15	1.1423008823450191
16	5	16	1.0122409530264393
16	5	17	1.1816718421596202
16	5	18	1.1575062185492788
16	5	19	1.2644866197006783
16	5	20	1.0888106817693193
16	6	1	0.8893170625515443
16	6	2	0.8306604710459374
16	6	3	1.0100942175020657
16	6	4	1.0447339368951405
16	6	5	0.9255733021829627
16	6	6	0.7724657424655715
16	6	7	1.0160984355301987
16	6	8	0.8528298914575053
16	6	9	0.890933582789888
16	6	10	0.9521304203843203
16	6	11	1.0451957998203816
16	6	12	0.7641522098112336
16	6	13	1.077757136049872
16	6	14	0.4828776883394648
16	6	15	0.9715286632444422
16	6	16	0.8609124926492229
16	6	17	1.0050137253244147
16	6	18	0.9844608251511902
16	6	19	1.0754478214236671
16	6	20	0.9260351651082037
16	7	1	0.8679363393420946
16	7	2	0.8106899539375525
16	7	3	0.9858098022026285
16	7	4	1.019616722717122
16	7	5	0.9033209161472644
16	7	6	0.7538943274732036
16	7	7	0.9916696684251407
16	7	8	0.8323263830668284
16	7	9	0.869513995632771
16	7	10	0.9292395552083762
16	7	11	1.0200674816573152
16	7	12	0.7457806665497251
16	7	13	1.0518459869409391
16	7	14	0.4712684719720384
16	7	15	0.9481714306964925
16	7	16	0.8402146645202101
16	7	17	0.9808514538605028
16	7	18	0.9607926810219033
16	7	19	1.0495921922399727
16	7	20	0.9037716750874577
16	8	1	0.7906833488777623
16	8	2	0.7385323308006521
16	8	3	0.8980651695640957
16	8	4	0.9288630148852237
16	8	5	0.8229184269805431
16	8	6	0.6867919506611568
16	8	7	0.9034034627530911
16	8	8	0.7582429518061741
16	8	9	0.792120581659415
16	8	10	0.846530108393408
16	8	11	0.9292736528228388
16	8	12	0.6794004677840861
16	8	13	0.9582236274246994
16	8	14	0.4293219637765258
16	8	15	0.8637769017732396
16	8	16	0.7654291157144373
16	8	17	0.8935481522503301
16	8	18	0.8752747640264608
16	8	19	0.956170437736624
16	8	20	0.8233290649181582
16	9	1	0.8951665056937523
16	9	2	0.8361241030850238
16	9	3	1.0167380669707797
16	9	4	1.0516056275664853
16	9	5	0.9316612191172575
16	9	6	0.7775466012842382
16	9	7	1.0227817774740355
16	9	8	0.8584393418662755
16	9	9	0.8967936585215519
16	9	10	0.9583930155739654
16	9	11	1.0520705283744283
16	9	12	0.7691783867412688
16	9	13	1.0848460353343914
16	9	14	0.4860537947041381
16	9	15	0.9779188495075607
16	9	16	0.8665751060052735
16	9	17	1.0116241580834096
16	9	18	0.9909360721299575
16	9	19	1.0825215312946779
16	9	20	0.9321261199252002
16	10	1	0.6057199226224286
16	10	2	0.5657685177026425
16	10	3	0.687982067398209
16	10	4	0.7115754167602875
16	10	5	0.6304142949547374
16	10	6	0.5261316907743505
16	10	7	0.6920715812876359
16	10	8	0.5808682612943725
16	10	9	0.606820945592659
16	10	10	0.6485025294656642
16	10	11	0.7118899947517818
16	10	12	0.5204692869274518
16	10	13	0.7340677431521356
16	10	14	0.3288912901073742
16	10	15	0.6617148051084283
16	10	16	0.5863733761455243
16	10	17	0.6845217094917708
16	10	18	0.670522988870271
16	10	19	0.7324948531946638
16	10	20	0.6307288729462319
16	11	1	0.9946070391112873
16	11	2	0.9290058477494937
16	11	3	1.1296835079389174
16	11	4	1.1684243689793468
16	11	5	1.0351558070002698
16	11	6	0.8639212012015726
16	11	7	1.1363985905192586
16	11	8	0.9537999988153685
16	11	9	0.9964149459598406
16	11	10	1.0648571337979325
16	11	11	1.1689409137932192
16	11	12	0.8546233945518695
16	11	13	1.2053573231712225
16	11	14	0.540047602903584
16	11	15	1.0865520159805726
16	11	16	0.9628395330581354
16	11	17	1.1240015149863212
16	11	18	1.1010152707689997
16	11	19	1.2027745991018606
16	11	20	1.0356723518141424
16	12	1	0.5032538151658205
16	12	2	0.47006075646623124
16	12	3	0.5716001525669435
16	12	4	0.591202352586386
16	12	5	0.5237707845195038
16	12	6	0.43712906043356786
16	12	7	0.5749978672369802
16	12	8	0.4826061644786745
16	12	9	0.5041685845000612
16	12	10	0.538799137867743
16	12	11	0.5914637152533119
16	12	12	0.4324245324289017
16	12	13	0.6098897832715878
16	12	14	0.2732546682710285
16	12	15	0.5497763698786308
16	12	16	0.48718001114987775
16	12	17	0.5687251632307585
16	12	18	0.5570945245525559
16	12	19	0.6085829699369584
16	12	20	0.5240321471864297
16	13	1	0.5861545438364227
16	13	2	0.5474936105374222
16	13	3	0.6657595364166484
16	13	4	0.6885907962388929
16	13	5	0.6100512624503719
16	13	6	0.5091370940360515
16	13	7	0.6697169547858376
16	13	8	0.5621056168236586
16	13	9	0.5872200026281276
16	13	10	0.6275552283140927
16	13	11	0.6888952130365228
16	13	12	0.5036575916787127
16	13	13	0.7103565972694326
16	13	14	0.3182677619220878
16	13	15	0.6403407338145496
16	13	16	0.5674329107821823
16	13	17	0.6624109516427192
16	13	18	0.6488644041481876
16	13	19	0.708834513281283
16	13	20	0.6103556792480018
16	14	1	0.730373573032239
16	14	2	0.6822004004666228
16	14	3	0.8295647905590792
16	14	4	0.8580135145151518
16	14	5	0.7601499041062617
16	14	6	0.6344065442204205
16	14	7	0.8344959027114652
16	14	8	0.7004075837985092
16	14	9	0.7317011801501891
16	14	10	0.7819605924725842
16	14	11	0.8583928308345661
16	14	12	0.6275788504709632
16	14	13	0.8851346313532744
16	14	14	0.39657521194765305
16	14	15	0.797891877887985
16	14	16	0.7070456193882596
16	14	17	0.8253923110455218
16	14	18	0.8085127348315854
16	14	19	0.8832380497562029
16	14	20	0.7605292204256761
16	15	1	0.8671295195983417
16	15	2	0.8099363495183681
16	15	3	0.984893409172461
16	15	4	1.0186689033141776
16	15	5	0.902481203466672
16	15	6	0.753193519360284
16	15	7	0.9907478281570252
16	15	8	0.8315526657690668
16	15	9	0.8687057093249554
16	15	10	0.9283757489753216
16	15	11	1.0191192432360674
16	15	12	0.7450874007662719
16	15	13	1.050868207729281
16	15	14	0.47083038833553176
16	15	15	0.947290025694683
16	15	16	0.839433614402134
16	15	17	0.9799396700316758
16	15	18	0.9598995435075905
16	15	19	1.0486165081198333
16	15	20	0.9029315433885616
16	16	1	0.6240750717928052
16	16	2	0.5829130182390861
16	16	3	0.7088300088345183
16	16	4	0.7331383081772659
16	16	5	0.6495177584382144
16	16	6	0.5420750753432703
16	16	7	0.7130434473872612
16	16	8	0.5984703298184445
16	16	9	0.6252094590954668
16	16	10	0.6681541212676542
16	16	11	0.7334624188351692
16	16	12	0.5362410835010109
16	16	13	0.756312220217352
16	16	14	0.33885769283790074
16	16	15	0.6817667688995928
16	16	16	0.6041422663317523
16	16	17	0.705264791597582
16	16	18	0.6908418673208852
16	16	19	0.7546916669278354
16	16	20	0.6498418690961176
16	17	1	0.5318959160690456
16	17	2	0.49681371334727537
16	17	3	0.6041321051378878
16	17	4	0.6248499413909018
16	17	5	0.5535805846805336
16	17	6	0.4620077484422118
16	17	7	0.6077231967550769
16	17	8	0.5100731285492043
16	17	9	0.5328627484275197
16	17	10	0.5694642591411777
16	17	11	0.6251261792076087
16	17	12	0.4570354677414885
16	17	13	0.6446009452854418
16	17	14	0.2888066373670149
16	17	15	0.5810662474428656
16	17	16	0.5149072903415742
16	17	17	0.6010934891541124
16	17	18	0.5888009063106574
16	17	19	0.6432197562019075
16	17	20	0.5538568224972406
16	18	1	1.0232491400145123
16	18	2	0.9557588046305378
16	18	3	1.1622154605098616
16	18	4	1.2020719577838623
16	18	5	1.0649656071612998
16	18	6	0.8887998892102165
16	18	7	1.169123920037355
16	18	8	0.9812669628858982
16	18	9	1.0251091098872989
16	18	10	1.095522255071367
16	18	11	1.2026033777475156
16	18	12	0.8792343298644563
16	18	13	1.2400684851850765
16	18	14	0.5555995719995703
16	18	15	1.1178418935448076
16	18	16	0.9905668122498317
16	18	17	1.1563698409096748
16	18	18	1.1327216525271009
16	18	19	1.2374113853668096
16	18	20	1.065497027124953
16	19	1	0.9534592321798935
16	19	2	0.8905720223710923
16	19	3	1.0829474634003775
16	19	4	1.1200855794291973
16	19	5	0.9923304602900578
16	19	6	0.8281799874426756
16	19	7	1.089384736845373
16	19	8	0.9143404166295369
16	19	9	0.9551923442612383
16	19	10	1.0208030159121528
16	19	11	1.1205807543095814
16	19	12	0.819266839595759
16	19	13	1.1554905833766718
16	19	14	0.5177053374417443
16	19	15	1.0416003608882918
16	19	16	0.9230059770362615
16	19	17	1.0775005397161508
16	19	18	1.055465257539051
16	19	19	1.1530147089747502
16	19	20	0.9928256351704421
16	20	1	0.6985041931540027
16	20	2	0.6524330259088413
16	20	3	0.7933672658674651
16	20	4	0.8205746480988596
16	20	5	0.7269812532228622
16	20	6	0.6067246237600985
16	20	7	0.7980832121209067
16	20	8	0.6698457505369338
16	20	9	0.6997738709914678
16	20	10	0.7478402462669315
16	20	11	0.8209374131952781
16	20	12	0.6001948520245639
16	20	13	0.8465123524927891
16	20	14	0.37927090830564003
16	20	15	0.7630763803165125
16	20	16	0.6761941397242591
16	20	17	0.7893768498068605
16	20	18	0.7732338030162331
16	20	19	0.844698527010696
16	20	20	0.727344018319281
17	1	1	1.0366020067736212
17	1	2	0.9682309577680385
17	1	3	1.177381765159133
17	1	4	1.217758368902587
17	1	5	1.0788628520251038
17	1	6	0.9003982634790351
17	1	7	1.184380376474665
17	1	8	0.9940719841638495
17	1	9	1.0384862482816493
17	1	10	1.109818248228419
17	1	11	1.2182967236191666
17	1	12	0.890707878580606
17	1	13	1.2562507311380138
17	1	14	0.5628498561837555
17	1	15	1.1324291463247536
17	1	16	1.0034931917039887
17	1	17	1.1714598632767594
17	1	18	1.1475030783889764
17	1	19	1.253558957555117
17	1	20	1.0794012067416832
17	2	1	1.0295019930285965
17	2	2	0.9615992388792164
17	2	3	1.1693175064936594
17	2	4	1.209417558156679
17	2	5	1.0714733804358907
17	2	6	0.894231152085343
17	2	7	1.1762681821152494
17	2	8	0.9872632719435489
17	2	9	1.0313733287728708
17	2	10	1.1022167533775393
17	2	11	1.2099522255121862
17	2	12	0.8846071396862183
17	2	13	1.2476462740754248
17	2	14	0.5589947201824969
17	2	15	1.1246727823088305
17	2	16	0.9966199506649203
17	2	17	1.163436165583083
17	2	18	1.1396434682630245
17	2	19	1.24497293729789
17	2	20	1.0720080477913976
17	3	1	0.633192134897212
17	3	2	0.5914287481758691
17	3	3	0.7191852500754105
17	3	4	0.7438486674305341
17	3	5	0.6590065117289082
17	3	6	0.549994207019261
17	3	7	0.7234602424169653
17	3	8	0.6072133352831482
17	3	9	0.6343430943737846
17	3	10	0.6779151317011699
17	3	11	0.7441775129952692
17	3	12	0.5440749868540314
17	3	13	0.7673611253090856
17	3	14	0.34380803793042597
17	3	15	0.6917266454200393
17	3	16	0.6129681326660106
17	3	17	0.7155679488633255
17	3	18	0.7009343212326188
17	3	19	0.7657168974854107
17	3	20	0.6593353572936432
17	4	1	0.9754988581800745
17	4	2	0.911157983088478
17	4	3	1.1079802663411182
17	4	4	1.1459768461196203
17	4	5	1.0152686116815735
17	4	6	0.8473237290605945
17	4	7	1.114566340169392
17	4	8	0.9354757941467192
17	4	9	0.9772720319030712
17	4	10	1.0443993228450914
17	4	11	1.1464834671833337
17	4	12	0.838204549913754
17	4	13	1.1822002521751256
17	4	14	0.5296723221123179
17	4	15	1.0656774075210529
17	4	16	0.9443416627617031
17	4	17	1.1024074346402715
17	4	18	1.0798627973050268
17	4	19	1.1796671468565587
17	4	20	1.015775232745287
17	5	1	1.1153476137638962
17	5	2	1.04178274908043
17	5	3	1.2668217249034752
17	5	4	1.310265542629932
17	5	5	1.1608188096509209
17	5	6	0.9687971352999828
17	5	7	1.2743519866427278
17	5	8	1.0695867924253621
17	5	9	1.1173749919244644
17	5	10	1.1941257365745377
17	5	11	1.3108447935329512
17	5	12	0.9583706190456333
17	5	13	1.3516819821958206
17	5	14	0.6056068191068054
17	5	15	1.2184542745013536
17	5	16	1.079723683228202
17	5	17	1.2604499649702616
17	5	18	1.2346732997858971
17	5	19	1.3487857276807234
17	5	20	1.1613980605539405
17	6	1	0.9486048667216473
17	6	2	0.8860378357823334
17	6	3	1.0774338320022034
17	6	4	1.1143828660214834
17	6	5	0.9872781889951603
17	6	6	0.823963458629943
17	6	7	1.083838331232212
17	6	8	0.9096852175546725
17	6	9	0.9503291549758804
17	6	10	1.015605781743275
17	6	11	1.1148755198084073
17	6	12	0.8150956904653158
17	6	13	1.1496076117865301
17	6	14	0.5150695342287626
17	6	15	1.0362972407940718
17	6	16	0.9183066588258377
17	6	17	1.0720146403460422
17	6	18	1.0500915468279362
17	6	19	1.1471443428519117
17	6	20	0.987770842782084
17	7	1	0.9257987619649009
17	7	2	0.8647359508667227
17	7	3	1.0515304556828038
17	7	4	1.0875911708982633
17	7	5	0.9635423105570821
17	7	6	0.8041539493047505
17	7	7	1.0577809796534834
17	7	8	0.8878148086046168
17	7	9	0.9274815953416224
17	7	10	0.9911888588889344
17	7	11	1.0880719804344694
17	7	12	0.7954993776530401
17	7	13	1.1219690527370016
17	7	14	0.5026863701035077
17	7	15	1.0113828594095922
17	7	16	0.896228975488224
17	7	17	1.0462415507845362
17	7	18	1.0248455264233636
17	7	19	1.119565005055971
17	7	20	0.9640231200932883
17	8	1	0.8433955721362796
17	8	2	0.7877678195206956
17	8	3	0.9579361808683687
17	8	4	0.990787215877572
17	8	5	0.8777796554459126
17	8	6	0.732578080705234
17	8	7	0.963630360269964
17	8	8	0.8087924819265856
17	8	9	0.8449286204367094
17	8	10	0.9029654489529686
17	8	11	0.9912252296776947
17	8	12	0.7246938323030252
17	8	13	1.022105202586346
17	8	14	0.45794342802829424
17	8	15	0.9213620285581224
17	8	16	0.816457723428733
17	8	17	0.9531180290670189
17	8	18	0.9336264149615582
17	8	19	1.0199151335857322
17	8	20	0.8782176692460353
17	9	1	0.9548442727400024
17	9	2	0.8918657099573588
17	9	3	1.0845206047688316
17	9	4	1.121712669404251
17	9	5	0.993771967058408
17	9	6	0.8293830413698542
17	9	7	1.0909672293056376
17	9	8	0.9156686313240271
17	9	9	0.9565799024229886
17	9	10	1.0222858832788964
17	9	11	1.12220856359939
17	9	12	0.8204569458573533
17	9	13	1.1571691043566843
17	9	14	0.5184573810177474
17	9	15	1.0431134394747315
17	9	16	0.9243467797389584
17	9	17	1.0790657686223033
17	9	18	1.0569984769386211
17	9	19	1.1546896333809895
17	9	20	0.994267861253547
17	10	1	0.6461012507972571
17	10	2	0.6034864188828185
17	10	3	0.7338475385580897
17	10	4	0.75901377787764
17	10	5	0.6724419146183866
17	10	6	0.5612071368259739
17	10	7	0.7382096867068118
17	10	8	0.6195928120473309
17	10	9	0.6472756752988362
17	10	10	0.6917360314300419
17	10	11	0.7593493277352341
17	10	12	0.5551672393892818
17	10	13	0.7830055926956114
17	10	14	0.35081737611453256
17	10	15	0.7058291254489902
17	10	16	0.6254649345552259
17	10	17	0.7301564901245555
17	10	18	0.7152245214616223
17	10	19	0.7813278434076415
17	10	20	0.6727774644759806
17	11	1	1.0609141750520394
17	11	2	0.9909395709327932
17	11	3	1.2049957418015118
17	11	4	1.2463193269113029
17	11	5	1.104166194133621
17	11	6	0.9215159479483441
17	11	7	1.2121584965538754
17	11	8	1.0173866654030597
17	11	9	1.0628426090238299
17	11	10	1.1358476093844612
17	11	11	1.2468703080461
17	11	12	0.9115982875219942
17	11	13	1.2857144780493037
17	11	14	0.5760507764304895
17	11	15	1.1589888170459441
17	11	16	1.027028835262011
17	11	17	1.1989349493187424
17	11	18	1.1744162888202663
17	11	19	1.282959572375318
17	11	20	1.1047171752684184
17	12	1	0.5368040695102085
17	12	2	0.5013981402306467
17	12	3	0.6097068294047396
17	12	4	0.6306158427588116
17	12	5	0.558688836820804
17	12	6	0.4662709977958057
17	12	7	0.6133310583861122
17	12	8	0.5147799087772527
17	12	9	0.5377798234667319
17	12	10	0.5747190803922592
17	12	11	0.6308946296035327
17	12	12	0.46125283459082844
17	12	13	0.6505491021563603
17	12	14	0.2914716461557637
17	12	15	0.5864281278705396
17	12	16	0.5196586785598695
17	12	17	0.6066401741128091
17	12	18	0.5942341595227263
17	12	19	0.6491551679327555
17	12	20	0.5589676236655249
17	13	1	0.6252315134255175
17	13	2	0.5839931845732503
17	13	3	0.7101435055110918
17	13	4	0.7344968493214858
17	13	5	0.65072134661373
17	13	6	0.5430795669717883
17	13	7	0.7143647517715601
17	13	8	0.5995793246119026
17	13	9	0.626368002803336
17	13	10	0.6693922435350323
17	13	11	0.7348215605722911
17	13	12	0.5372347644572937
17	13	13	0.7577137037540614
17	13	14	0.3394856127168936
17	13	15	0.6830301160688529
17	13	16	0.6052617715009945
17	13	17	0.706571681752234
17	13	18	0.6921220310914
17	13	19	0.7560901475000352
17	13	20	0.6510460578645354
17	14	1	0.7790651445677216
17	14	2	0.7276804271643975
17	14	3	0.8848691099296845
17	14	4	0.9152144154828284
17	14	5	0.8108265643800125
17	14	6	0.6767003138351153
17	14	7	0.8901289628922294
17	14	8	0.7471014227184097
17	14	9	0.7804812588268685
17	14	10	0.8340912986374232
17	14	11	0.9156190195568705
17	14	12	0.6694174405023606
17	14	13	0.944143606776826
17	14	14	0.42301355941082996
17	14	15	0.851084669747184
17	14	16	0.7541819940141434
17	14	17	0.8804184651152234
17	14	18	0.8624135838203577
17	14	19	0.9421205864066166
17	14	20	0.8112311684540546
17	15	1	0.9249381542382311
17	15	2	0.8639321061529259
17	15	3	1.0505529697839584
17	15	4	1.0865801635351227
17	15	5	0.9626466170311166
17	15	6	0.8034064206509695
17	15	7	1.0567976833674937
17	15	8	0.8869895101536712
17	15	9	0.9266194232799523
17	15	10	0.9902674655736764
17	15	11	1.0870605261184716
17	15	12	0.79475989415069
17	15	13	1.1209260882445662
17	15	14	0.5022190808912338
17	15	15	1.0104426940743285
17	15	16	0.8953958553622762
17	15	17	1.045268981367121
17	15	18	1.0238928464080967
17	15	19	1.1185242753278222
17	15	20	0.9631269796144656
17	16	1	0.6656800765789923
17	16	2	0.6217738861216918
17	16	3	0.7560853427568196
17	16	4	0.7820141953890837
17	16	5	0.6928189423340954
17	16	6	0.5782134136994883
17	16	7	0.7605796772130787
17	16	8	0.6383683518063408
17	16	9	0.6668900897018313
17	16	10	0.7126977293521644
17	16	11	0.7823599134241805
17	16	12	0.5719904890677449
17	16	13	0.8067330348985087
17	16	14	0.3614482056937608
17	16	15	0.7272178868262323
17	16	16	0.6444184174205357
17	16	17	0.7522824443707543
17	16	18	0.7368979918089441
17	16	19	0.8050044447230246
17	16	20	0.6931646603691922
17	17	1	0.5673556438069821
17	17	2	0.5299346275704271
17	17	3	0.644407578813747
17	17	4	0.6665066041502953
17	17	5	0.5904859569925693
17	17	6	0.492808265005026
17	17	7	0.6482380765387488
17	17	8	0.5440780037858179
17	17	9	0.568386931656021
17	17	10	0.6074285430839229
17	17	11	0.6668012578214493
17	17	12	0.48750449892425446
17	17	13	0.6875743416378045
17	17	14	0.3080604131914826
17	17	15	0.6198039972723899
17	17	16	0.5492344430310124
17	17	17	0.6411663884310532
17	17	18	0.6280543000647013
17	17	19	0.6861010732820346
17	17	20	0.5907806106637232
17	18	1	1.0914657493488131
17	18	2	1.0194760582725737
17	18	3	1.239696491210519
17	18	4	1.2822100883027865
17	18	5	1.1359633143053864
17	18	6	0.9480532151575642
17	18	7	1.2470655147065122
17	18	8	1.0466847604116247
17	18	9	1.093449717213119
17	18	10	1.1685570720761247
17	18	11	1.282776936264017
17	18	12	0.9378499518554202
17	18	13	1.3227397175307483
17	18	14	0.5926395434662083
17	18	15	1.1923646864477948
17	18	16	1.056604599733154
17	18	17	1.2334611636369865
17	18	18	1.2082364293622412
17	18	19	1.319905477724597
17	18	20	1.1365301622666169
17	19	1	1.0170231809918862
17	19	2	0.9499434905291652
17	19	3	1.1551439609604026
17	19	4	1.1947579513911435
17	19	5	1.058485824309395
17	19	6	0.8833919866055205
17	19	7	1.1620103859683977
17	19	8	0.9752964444048391
17	19	9	1.018871833878654
17	19	10	1.0888565503062964
17	19	11	1.19528613793022
17	19	12	0.8738846289021427
17	19	13	1.2325232889351165
17	19	14	0.5522190266045272
17	19	15	1.111040384947511
17	19	16	0.9845397088386787
17	19	17	1.1493339090305605
17	19	18	1.1258296080416543
17	19	19	1.2298823562397334
17	19	20	1.0590140108484716
17	20	1	0.7450711393642695
17	20	2	0.6959285609694307
17	20	3	0.846258416925296
17	20	4	0.8752796246387836
17	20	5	0.7754466701043865
17	20	6	0.6471729320107718
17	20	7	0.8512887595956339
17	20	8	0.7145021339060627
17	20	9	0.746425462390899
17	20	10	0.7976962626847269
17	20	11	0.8756665740749635
17	20	12	0.6402078421595347
17	20	13	0.9029465093256418
17	20	14	0.40455563552601603
17	20	15	0.8139481390042801
17	20	16	0.7212737490392098
17	20	17	0.842001973127318
17	20	18	0.8247827232173152
17	20	19	0.9010117621447427
17	20	20	0.7758336195405664
18	1	1	0.8593195044788144
18	1	2	0.8026414587406637
18	1	3	0.97602272464044
18	1	4	1.0094940114936788
18	1	5	0.8943527847185376
18	1	6	0.7464096968272228
18	1	7	0.9818244143616682
18	1	8	0.8240630823267364
18	1	9	0.8608814978652992
18	1	10	0.9200141046393541
18	1	11	1.0099402953183885
18	1	12	0.7383765879824455
18	1	13	1.041403304960433
18	1	14	0.4665897387341473
18	1	15	0.9387580252771678
18	1	16	0.831873049259159
18	1	17	0.9711136025686319
18	1	18	0.9512539723690434
18	1	19	1.039171885836884
18	1	20	0.8947990685432476
18	2	1	0.8534337544481377
18	2	2	0.7971439145027139
18	2	3	0.9693376374853686
18	2	4	1.0025796689492017
18	2	5	0.8882270807136161
18	2	6	0.7412973016434747
18	2	7	0.9750995896057665
18	2	8	0.818418814639567
18	2	9	0.8549850492497831
18	2	10	0.9137126381692214
18	2	11	1.003022896035386
18	2	12	0.7333192140921547
18	2	13	1.034270405611389
18	2	14	0.46339391860583123
18	2	15	0.932328175788968
18	2	16	0.8261752886477947
18	2	17	0.9644621395373396
18	2	18	0.944738534202132
18	2	19	1.0320542701804667
18	2	20	0.8886703077998006
18	3	1	0.5249018890994502
18	3	2	0.490280990675337
18	3	3	0.5961882271931953
18	3	4	0.6166336396483805
18	3	5	0.5463014208025438
18	3	6	0.45593269775062606
18	3	7	0.5997320986854275
18	3	8	0.5033660546466554
18	3	9	0.5258560083473589
18	3	10	0.5619762370181857
18	3	11	0.6169062451477829
18	3	12	0.4510257987613817
18	3	13	0.6361249328556569
18	3	14	0.2850090496252793
18	3	15	0.5734256679930894
18	3	16	0.5081366508861985
18	3	17	0.5931895666997682
18	3	18	0.5810586219763584
18	3	19	0.6347619053586445
18	3	20	0.5465740263019464
18	4	1	0.8086663830026869
18	4	2	0.7553292598443689
18	4	3	0.9184904594270975
18	4	4	0.9499887605048443
18	4	5	0.8416346047973953
18	4	6	0.7024121140337543
18	4	7	0.9239501649472402
18	4	8	0.7754881725341268
18	4	9	0.8101363037196485
18	4	10	0.8657833022903344
18	4	11	0.9504087378525475
18	4	12	0.694852521775095
18	4	13	0.9800171408656296
18	4	14	0.43908631702379075
18	4	15	0.8834223508938727
18	4	16	0.7828377761189345
18	4	17	0.9138707086023613
18	4	18	0.8951817166295649
18	4	19	0.9779172541271132
18	4	20	0.8420545821450985
18	5	1	0.9245978230008666
18	5	2	0.8636142221070154
18	5	3	1.0501664185421422
18	5	4	1.086180356077881
18	5	5	0.9622924109549398
18	5	6	0.8031108070469745
18	5	7	1.0564088343816702
18	5	8	0.8866631421298882
18	5	9	0.926278473419201
18	5	10	0.9899030963990061
18	5	11	1.086660541911691
18	5	12	0.7944674620383971
18	5	13	1.1205136431952853
18	5	14	0.5020342892481984
18	5	15	1.01007090141902
18	5	16	0.8950663942215606
18	5	17	1.0448843743702338
18	5	18	1.0235161047656955
18	5	19	1.1181127140262361
18	5	20	0.9627725967887496
18	6	1	0.7863718753107293
18	6	2	0.7345052286400139
18	6	3	0.8931681595972814
18	6	4	0.9237980690484913
18	6	5	0.818431180536329
18	6	6	0.6830469807619812
18	6	7	0.8984773439021577
18	6	8	0.7541083706887882
18	6	9	0.7878012710851192
18	6	10	0.84191411111559
18	6	11	0.924206467841174
18	6	12	0.6756958024936909
18	6	13	0.9529985827253113
18	6	14	0.42698093774986634
18	6	15	0.8590668604082675
18	6	16	0.7612553495607373
18	6	17	0.8886757728777706
18	6	18	0.8705020266033859
18	6	19	0.9509565887618973
18	6	20	0.818839579329012
18	7	1	0.7674661327879492
18	7	2	0.7168464501787206
18	7	3	0.8716948493415969
18	7	4	0.9015883626935035
18	7	5	0.7987546767629446
18	7	6	0.6666253477475175
18	7	7	0.8768763916559273
18	7	8	0.7359782987239409
18	7	9	0.7688611634110382
18	7	10	0.8216730369994064
18	7	11	0.9019869428715289
18	7	12	0.65945090454306
18	7	13	0.9300868454223211
18	7	14	0.4167155761255782
18	7	15	0.8384134044764743
18	7	16	0.7429534518393858
18	7	17	0.8673104673833173
18	7	18	0.849573649461186
18	7	19	0.9280939445321941
18	7	20	0.7991532569409702
18	8	1	0.699155761219791
18	8	2	0.6530416185685767
18	8	3	0.7941073226630398
18	8	4	0.8213400840712373
18	8	5	0.7276593848270377
18	8	6	0.6072905794028047
18	8	7	0.798827667973794
18	8	8	0.670470585869823
18	8	9	0.7004266234188402
18	8	10	0.7485378352399892
18	8	11	0.8217031875566799
18	8	12	0.6007547166648374
18	8	13	0.8473019832803856
18	8	14	0.3796246940302735
18	8	15	0.7637881816285799
18	8	16	0.6768248968650691
18	8	17	0.7901131843231709
18	8	18	0.7739550792209735
18	8	19	0.8454864658531726
18	8	20	0.7280224883124805
18	9	1	0.7915442010952634
18	9	2	0.7393364038794241
18	9	3	0.8990429331577986
18	9	4	0.929874309466365
18	9	5	0.8238143749648963
18	9	6	0.6875396916810325
18	9	7	0.9043870383846169
18	9	8	0.7590684847169068
18	9	9	0.7929829986563299
18	9	10	0.8474517634681307
18	9	11	0.9302853944838126
18	9	12	0.6801401613669765
18	9	13	0.9592668882138651
18	9	14	0.42978938574141673
