cycle_1_lane	cycle_2_lane	cycle_3_lane	readcount_000	readcount_001	readcount_010	readcount_011	readcount_100	readcount_101	readcount_110	readcount_111
18	12	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	12	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	12	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	12	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	12	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	106.0000
18	13	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	13	0.0000	10.7757	0.0000	0.0000	0.0000	177.1049	0.0000	3.1193
18	13	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	18	0.0000	0.0000	0.0000	0.4556	0.0000	0.0000	0.0000	1.5444
18	13	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	13	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000
18	14	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	13	0.0000	11.9060	0.0000	0.0000	0.0000	195.6820	0.0000	3.4120
18	14	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000
18	14	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	15	2	0.0000	0.0000	0.0000	0.0808	0.0000	0.0000	0.0000	0.9192
18	15	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000
18	15	8	0.0000	0.0000	0.0000	29.3238	0.0000	0.0000	0.0000	2.6762
18	15	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	13	0.0000	16.1471	0.0000	0.0000	0.0000	265.3857	0.0000	6.4673
18	15	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	15	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	15	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000
18	15	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	16	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	13	0.0000	8.6313	0.0000	0.0000	0.0000	141.8599	0.0000	5.5088
18	16	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	16	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	136.0000
18	16	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	16	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	6	0.0000	0.0000	0.0000	1.3397	0.0000	0.0000	0.0000	0.6603
18	17	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	17	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	13	0.0000	17.1308	0.0000	0.0255	0.0000	281.5544	0.0000	3.2893
18	17	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	16	0.0000	0.0000	0.0000	4.5531	0.0000	0.0000	0.0000	2.4469
18	17	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	17	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
18	18	3	0.0000	0.0000	0.0000	6.3299	0.0000	0.0000	0.0000	2.6701
18	18	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	13	0.0000	21.1909	0.0000	0.0000	0.0000	348.2834	0.0000	3.5257
18	18	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	18	20	0.0000	0.0000	0.0000	0.0974	0.0000	0.0000	0.0000	1.9026
18	19	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	2	0.0000	0.0000	0.0000	0.1024	0.0000	0.0000	0.0000	1.8976
18	19	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
18	19	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	13	0.0000	34.9958	0.0000	0.0000	0.0000	575.1754	0.0000	5.8287
18	19	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	19	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	19	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
18	19	19	0.0000	0.0000	0.0000	0.0016	0.0000	0.0000	0.0000	0.9984
18	19	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000
18	20	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	20	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	5	0.0000	0.0000	0.0000	3.7846	0.0000	0.0000	0.0000	1.2154
18	20	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
18	20	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	13	0.0000	18.2976	0.0000	0.4337	0.0000	300.7308	0.0000	3.5380
18	20	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
18	20	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	20	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000
19	1	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	4	0.0000	0.0000	0.0000	0.0000	0.0000	25.4937	0.0000	4.5063
19	1	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	7	0.0000	0.0000	0.0000	0.0000	0.0000	300.9874	0.0000	4.0126
19	1	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	13	0.0000	59.4261	0.0000	0.0000	0.0000	0.0000	0.0000	4.5739
19	1	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	17	0.0000	0.0000	0.0000	608.6068	0.0000	0.0000	0.0000	7.3932
19	1	18	0.0000	0.0000	0.0000	10.4607	0.0000	0.0000	0.0000	5.5393
19	1	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	1	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
19	2	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
19	2	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	4	0.0000	0.0000	0.0000	0.0000	0.0000	38.0956	0.0000	7.9044
19	2	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	7	0.0000	0.0000	0.0000	0.0000	0.0000	425.5341	0.0000	4.4659
19	2	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	12	0.0000	0.0000	0.0000	15.6807	0.0000	0.0000	0.0000	4.3193
19	2	13	0.0000	88.7605	0.0000	782.6844	0.0000	0.0000	0.0000	10.5551
19	2	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	16	0.0000	0.0000	0.0000	11.6395	0.0000	0.0000	0.0000	2.3605
19	2	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	2	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	4	0.0000	0.0000	0.0000	0.0000	0.0000	12.5336	0.0000	1.4664
19	3	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	7	0.0000	0.0000	0.0000	0.0000	0.0000	208.1597	0.0000	3.8403
19	3	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	9	0.0000	0.0000	0.0000	0.5937	0.0000	0.0000	0.0000	1.4063
19	3	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	11	0.0000	0.0000	0.0000	28.8443	0.0000	0.0000	0.0000	25.1557
19	3	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	13	0.0000	41.8541	0.0000	0.0000	0.0000	0.0000	0.0000	5.1459
19	3	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000
19	3	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	3	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
19	3	19	0.0000	0.0000	0.0000	121.5303	0.0000	0.0000	0.0000	2.4697
19	3	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	4	0.0000	0.0000	0.0000	0.0000	0.0000	19.9706	0.0000	5.0294
19	4	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	7	0.0000	0.0000	0.0000	0.0000	0.0000	253.0072	0.0000	6.9928
19	4	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
19	4	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000
19	4	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	13	0.0000	49.4274	0.0000	0.0000	0.0000	0.0000	0.0000	7.5726
19	4	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	16	0.0000	0.0000	0.0000	3.9029	0.0000	0.0000	0.0000	3.0971
19	4	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	4	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
19	5	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	4	0.0000	0.0000	0.0000	0.0000	0.0000	16.8308	0.0000	7.1692
19	5	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	7	0.0000	0.0000	0.0000	0.0000	0.0000	198.0385	0.0000	5.9615
19	5	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	13	0.0000	37.2120	0.0000	0.0000	0.0000	0.0000	0.0000	4.7880
19	5	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	289.0000
19	5	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	5	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
19	6	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	4	0.0000	0.0000	0.0000	0.0000	0.0000	20.0404	0.0000	2.9596
19	6	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	248.7453	0.0000	3.2547
19	6	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	13	0.0000	58.7877	0.0000	51.3305	0.0000	0.0000	0.0000	15.8818
19	6	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	6	19	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	366.0000
19	6	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	4	0.0000	0.0000	0.0000	0.0000	0.0000	13.1984	0.0000	1.8016
19	7	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	7	0.0000	0.0000	0.0000	0.0000	0.0000	170.8365	0.0000	2.1635
19	7	8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000
19	7	10	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	12	0.0000	0.0000	0.0000	3.7791	0.0000	0.0000	0.0000	2.2209
19	7	13	0.0000	45.7507	0.0000	0.8746	0.0000	0.0000	0.0000	24.3747
19	7	14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	15	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	7	17	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
